,"episode","week","Total_hosp","new_hosp","new_deaths","H_term","D_term","Lockdown_term","reward","action","delta","k0","error","initial_stage"
6552,1092,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,30,0,0,"False","bad"
6553,1092,12,166896.94570482,20056.0783874875,21410.1367999762,100280.391937437,21410.1367999762,207.919554251731,-121898.448291665,3,0,0.3,"False","bad"
6554,1092,14,84816.9658825766,3090.87457978623,3979.5871984194,15454.3728989312,3979.5871984194,133.41269767453,-19567.3727950251,15,0.1,0.4,"False","bad"
6555,1092,16,42888.4751177822,485.384736625732,692.765275447022,2426.92368312866,692.765275447022,228.711509676904,-3348.40046825259,3,0,0.3,"False","bad"
6556,1092,18,21684.3987484416,106.176937674024,122.841571807969,530.884688370121,122.841571807969,229.322218756125,-883.048478934215,14,0.1,0.3,"False","bad"
6557,1092,20,10960.3763720142,26.3793825061653,24.3830778360015,131.896912530826,24.3830778360015,235.642161485295,-391.922151852123,3,0,0.3,"False","bad"
6558,1093,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,87,0,0,"False","bad"
6559,1093,12,166896.94570482,20056.0783874875,21410.1367999762,100280.391937437,21410.1367999762,207.919554251731,-121898.448291665,3,0,0.3,"False","bad"
6560,1093,14,84744.1356894415,2977.07096345036,3969.83999173095,14885.3548172518,3969.83999173095,141.556959030481,-18996.7517680133,16,0.1,0.5,"False","bad"
6561,1093,16,42795.9580378087,389.764880642767,665.371797972942,1948.82440321384,665.371797972942,243.979236657417,-2858.17543784419,4,0,0.4,"False","bad"
6562,1093,18,21618.7865585045,70.6467114242622,108.064822819435,353.233557121311,108.064822819435,243.979236657417,-705.277616598163,4,0,0.4,"False","bad"
6563,1093,20,10921.7532674412,15.2212907433023,18.7123653323948,76.1064537165116,18.7123653323948,251.372546859157,-346.191365908063,4,0,0.4,"False","bad"
6564,1094,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,15,0,0,"False","bad"
6565,1094,12,167261.195642818,20629.4314736617,21455.172979328,103147.157368308,21455.172979328,193.883362247825,-124796.213709884,2,0,0.2,"False","bad"
6566,1094,14,85320.5569401499,3627.4646353042,4130.32577795595,18137.323176521,4130.32577795595,117.995753105543,-22385.6447075825,57,0.5,0.2,"False","bad"
6567,1094,16,43159.5341067458,552.102012132695,769.022334181963,2760.51006066347,769.022334181963,213.271698472608,-3742.80409331804,2,0,0.2,"False","bad"
6568,1094,18,21818.2521159173,109.826977296192,136.19899581514,549.134886480961,136.19899581514,215.728301527392,-901.062183823493,46,0.4,0.2,"False","bad"
6569,1094,20,11025.4440287592,23.7848745293006,26.0546545742149,118.924372646503,26.0546545742149,219.734477214202,-364.713504434919,2,0,0.2,"False","bad"
6570,1095,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,62,0,0,"False","good"
6571,1095,12,47.9263057992965,55.9531979924001,10.2707213002094,55.9531979924001,10.2707213002094,392.288458297972,-458.512377590582,5,0,0.5,"False","good"
6572,1095,14,56.4666512996774,54.3574733281404,10.790089977524,54.3574733281404,10.790089977524,370.590826873693,-435.738390179358,15,0.1,0.4,"False","good"
6573,1095,16,59.5807120321953,52.2732949451598,10.9919697970748,52.2732949451598,10.9919697970748,392.288458297972,-455.553723040207,5,0,0.5,"False","good"
6574,1095,18,62.1943630419591,54.6491588487033,10.2727660603387,54.6491588487033,10.2727660603387,347.45790720625,-412.379832115292,14,0.1,0.3,"False","good"
6575,1095,20,88.3396874444901,96.8700881735856,13.8459218544194,96.8700881735856,13.8459218544194,323.138937079708,-433.854947107714,2,0,0.2,"False","good"
6576,1096,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,62,0,0,"False","good"
6577,1096,12,44.046123519909,49.4025998744044,9.93163656585497,49.4025998744044,9.93163656585497,414.174128470831,-473.50836491109,6,0,0.6,"False","good"
6578,1096,14,32.8984710054683,19.0780308376091,7.23038834917654,19.0780308376091,7.23038834917654,490.966926766595,-517.27534595338,10,0,1,"False","good"
6579,1096,16,17.954479536882,3.11649939377474,2.0211074385891,3.11649939377474,2.0211074385891,414.174128470831,-419.311735303195,6,0,0.6,"False","good"
6580,1096,18,9.80010071076806,1.40167495061135,0.615674460270569,1.40167495061135,0.615674460270569,454.982376220336,-456.999725631218,8,0,0.8,"False","good"
6581,1096,20,5.14593347817534,0.396713783154093,0.199880940680808,0.396713783154093,0.199880940680808,435.125624064329,-435.722218788164,7,0,0.7,"False","good"
6582,1097,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,62,0,0,"False","good"
6583,1097,12,40.6478893551835,43.7990111672593,9.61074501426482,43.7990111672593,9.61074501426482,435.125624064329,-488.535380245853,7,0,0.7,"False","good"
6584,1097,14,37.7173271318821,30.0222567765517,6.75295309838698,30.0222567765517,6.75295309838698,346.532590419552,-383.307800294491,3,0,0.3,"False","good"
6585,1097,16,39.4141276263776,33.7736694884503,6.81763682784684,33.7736694884503,6.81763682784684,414.174128470831,-454.765434787128,6,0,0.6,"False","good"
6586,1097,18,27.9745333603133,14.2734673994073,5.04161888189272,14.2734673994073,5.04161888189272,473.623249068555,-492.938335349855,9,0,0.9,"False","good"
6587,1097,20,16.0221138512229,3.78530176327521,1.72164645225518,3.78530176327521,1.72164645225518,392.288458297972,-397.795406513503,5,0,0.5,"False","good"
6588,1098,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,62,0,0,"False","med"
6589,1098,12,131037.529457037,164409.048115376,27137.7462441353,822045.24057688,27137.7462441353,221.799306052197,-849404.786127068,4,0,0.4,"False","med"
6590,1098,14,130866.829924418,110968.884568472,28545.1420316893,554844.422842359,28545.1420316893,194.438552319844,-583584.003426368,13,0.1,0.2,"False","med"
6591,1098,16,105631.965069071,69161.5902859614,19956.7722862003,345807.951429807,19956.7722862003,207.919554251731,-365972.643270259,3,0,0.3,"False","med"
6592,1098,18,75222.9872400708,38707.0711061278,11952.2560081388,193535.355530639,11952.2560081388,208.47474432375,-205696.086283102,14,0.1,0.3,"False","med"
6593,1098,20,49554.3076816907,20728.4582087119,6698.05597924173,103642.291043559,6698.05597924173,207.919554251731,-110548.266577053,3,0,0.3,"False","med"
6594,1099,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,62,0,0,"False","bad"
6595,1099,12,167261.195642818,20629.4314736617,21455.172979328,103147.157368308,21455.172979328,193.883362247825,-124796.213709884,2,0,0.2,"False","bad"
6596,1099,14,85251.4424334917,3519.74835992504,4120.09896866105,17598.7417996252,4120.09896866105,126.417468307887,-21845.2582365941,58,0.5,0.3,"False","bad"
6597,1099,16,43094.1587496368,495.303365584175,744.484267404753,2476.51682792088,744.484267404753,213.271698472608,-3434.27279379824,2,0,0.2,"False","bad"
6598,1099,18,21780.0319265359,97.8260287336988,128.623796906728,489.130143668494,128.623796906728,231.168112731689,-848.922053306912,47,0.4,0.3,"False","bad"
6599,1099,20,11004.0493272043,19.3276645961073,23.5158572573967,96.6383229805363,23.5158572573967,219.734477214202,-339.888657452135,2,0,0.2,"False","bad"
6600,1100,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,108,0,0,"False","good"
6601,1100,12,77.2981679824308,109.889241620155,12.3168196794996,109.889241620155,12.3168196794996,276.612364072422,-398.818425372076,0,0,0,"False","good"
6602,1100,14,125.994409908978,140.935419792039,28.5504820765867,140.935419792039,28.5504820765867,498.101727252511,-667.587629121137,98,0.8,1,"False","good"
6603,1100,16,98.2142725362547,64.3975316565246,14.3703635142394,64.3975316565246,14.3703635142394,276.612364072422,-355.380259243186,0,0,0,"False","good"
6604,1100,18,160.666960352581,180.627983204182,24.8971597117184,180.627983204182,24.8971597117184,282.952894472098,-488.478037387998,77,0.7,0,"False","good"
6605,1100,20,202.307227908402,214.751208110026,41.7158969915588,214.751208110026,41.7158969915588,276.612364072422,-533.079469174007,0,0,0,"False","good"
6606,1101,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,108,0,0,"False","bad"
6607,1101,12,167261.195642818,20629.4314736617,21455.172979328,103147.157368308,21455.172979328,193.883362247825,-124796.213709884,2,0,0.2,"False","bad"
6608,1101,14,85183.3465044716,3413.94850275236,4109.90531779851,17069.7425137618,4109.90531779851,134.745319388166,-21314.3931509485,59,0.5,0.4,"False","bad"
6609,1101,16,43031.1551064991,441.627801088986,720.763146196159,2208.13900544493,720.763146196159,213.271698472608,-3142.1738501137,2,0,0.2,"False","bad"
6610,1101,18,21743.4179322794,86.6454605041406,121.37711872938,433.227302520703,121.37711872938,246.435839712202,-801.040260962284,48,0.4,0.4,"False","bad"
6611,1101,20,10983.8064745743,15.4844903234957,21.1994675567667,77.4224516174787,21.1994675567667,219.734477214202,-318.356396388447,2,0,0.2,"False","bad"
6612,1102,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,82,0,0,"False","good"
6613,1102,12,44.046123519909,49.4025998744044,9.93163656585497,49.4025998744044,9.93163656585497,414.174128470831,-473.50836491109,6,0,0.6,"False","good"
6614,1102,14,57.9741722710272,62.5147003477034,9.44430061764363,62.5147003477034,9.44430061764363,277.537680859119,-349.496681824466,11,0.1,0,"False","good"
6615,1102,16,95.7644038200214,108.297748393555,18.094189219033,108.297748393555,18.094189219033,414.174128470831,-540.566066083418,6,0,0.6,"False","good"
6616,1102,18,71.8988912027212,41.8810883918703,15.5199555284216,41.8810883918703,15.5199555284216,490.966926766595,-548.367970686887,10,0,1,"False","good"
6617,1102,20,39.3039992029506,6.90933076210823,4.41918759174552,6.90933076210823,4.41918759174552,414.174128470831,-425.502646824684,6,0,0.6,"False","good"
6618,1103,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,82,0,0,"False","bad"
6619,1103,12,166896.94570482,20056.0783874875,21410.1367999762,100280.391937437,21410.1367999762,207.919554251731,-121898.448291665,3,0,0.3,"False","bad"
6620,1103,14,84674.3021651504,2868.60030758031,3960.20758194777,14343.0015379016,3960.20758194777,149.43580029271,-18452.6449201421,17,0.1,0.6,"False","bad"
6621,1103,16,42735.5194223221,342.79480265247,642.979365050032,1713.97401326235,642.979365050032,228.711509676904,-2585.66488798929,3,0,0.3,"False","bad"
6622,1103,18,21592.0814658188,73.7978248378026,104.191119200879,368.989124189013,104.191119200879,244.589945736637,-717.77018912653,15,0.1,0.4,"False","bad"
6623,1103,20,10909.1354611575,16.4501025797224,18.6324660808188,82.2505128986122,18.6324660808188,235.642161485295,-336.525140464726,3,0,0.3,"False","bad"
6624,1104,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,8,0,0,"False","bad"
6625,1104,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
6626,1104,14,85615.565886157,3835.24794719429,4253.82146900269,19176.2397359714,4253.82146900269,127.588689294983,-23557.6498942691,102,0.9,0.3,"False","bad"
6627,1104,16,43217.4488439778,423.033621187537,768.381536335523,2115.16810593768,768.381536335523,197.831887268311,-3081.38152954152,1,0,0.1,"False","bad"
6628,1104,18,21826.329268203,72.3731993949326,123.49314522946,361.865996974663,123.49314522946,233.420477997609,-718.779620201732,91,0.8,0.3,"False","bad"
6629,1104,20,11022.9356086642,11.0171422805702,20.1304520717524,55.0857114028508,20.1304520717524,188.096407569247,-263.31257104385,0,0,0,"False","bad"
6630,1105,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,0,0,0,"False","good"
6631,1105,12,63.1923012044616,83.1197408858211,11.4184811632444,83.1197408858211,11.4184811632444,323.138937079708,-417.677159128774,2,0,0.2,"False","good"
6632,1105,14,145.481600484701,188.051574134037,25.1704416507765,188.051574134037,25.1704416507765,303.467409580448,-516.689425365262,45,0.4,0.1,"False","good"
6633,1105,16,274.479620899661,345.830794239365,49.8385148480847,345.830794239365,49.8385148480847,299.745283739865,-695.414592827315,1,0,0.1,"False","good"
6634,1105,18,568.995875883736,702.801519251392,105.358200588562,702.801519251392,105.358200588562,322.068579502532,-1130.22829934249,68,0.6,0.2,"False","good"
6635,1105,20,819.662796833524,940.248153363739,158.480593322503,940.248153363739,158.480593322503,271.080116790973,-1369.80886347721,0,0,0,"False","good"
6636,1106,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,0,0,0,"False","bad"
6637,1106,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
6638,1106,14,85556.0342553314,3743.63438955242,4243.38738051377,18718.1719477621,4243.38738051377,135.916540375263,-23097.4758686511,103,0.9,0.4,"False","bad"
6639,1106,16,43176.6454500841,397.211906594528,748.61468331459,1986.05953297264,748.61468331459,197.831887268311,-2932.50610355554,1,0,0.1,"False","bad"
6640,1106,18,21806.1674440997,70.69829023338,119.78534203084,353.4914511669,119.78534203084,248.688204978122,-721.964998175863,92,0.8,0.4,"False","bad"
6641,1106,20,11012.2731337584,9.78260190760066,19.2557801937592,48.9130095380033,19.2557801937592,203.826792943108,-271.995582674871,1,0,0.1,"False","bad"
6642,1107,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,46,0,0,"False","bad"
6643,1107,12,167261.195642818,20629.4314736617,21455.172979328,103147.157368308,21455.172979328,193.883362247825,-124796.213709884,2,0,0.2,"False","bad"
6644,1107,14,85116.3033383232,3310.12213308191,4099.74752370132,16550.6106654095,4099.74752370132,142.889580744118,-20793.247769855,60,0.5,0.5,"False","bad"
6645,1107,16,42970.5941030313,391.16531970859,697.881257586401,1955.82659854295,697.881257586401,213.271698472608,-2866.97955460196,2,0,0.2,"False","bad"
6646,1107,18,21708.4640690427,76.3159539067241,114.4776487883,381.57976953362,114.4776487883,261.366985531446,-757.424403853367,49,0.4,0.5,"False","bad"
6647,1107,20,10965.163098252,12.9434831748905,19.1530569604134,64.7174158744525,19.1530569604134,203.826792943108,-287.697265777974,1,0,0.1,"False","bad"
6648,1108,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,39,0,0,"False","bad"
6649,1108,12,167261.195642818,20629.4314736617,21455.172979328,103147.157368308,21455.172979328,193.883362247825,-124796.213709884,2,0,0.2,"False","bad"
6650,1108,14,85050.3449247432,3208.3213163353,4089.6279641503,16041.6065816765,4089.6279641503,150.768422006347,-20282.0029678331,61,0.5,0.6,"False","bad"
6651,1108,16,42922.9275019974,360.683994881363,677.091494696773,1803.41997440681,677.091494696773,197.831887268311,-2678.3433563719,1,0,0.1,"False","bad"
6652,1108,18,21690.3988487749,83.4687911064511,112.41788734133,417.343955532255,112.41788734133,263.619350797367,-793.381193670952,93,0.8,0.5,"False","bad"
6653,1108,20,10955.371552582,12.0258284545599,19.323461036618,60.1291422727993,19.323461036618,203.826792943108,-283.279396252525,1,0,0.1,"False","bad"
6654,1109,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,89,0,0,"False","good"
6655,1109,12,77.2981679824308,109.889241620155,12.3168196794996,109.889241620155,12.3168196794996,276.612364072422,-398.818425372076,0,0,0,"False","good"
6656,1109,14,213.97482214287,280.186278405796,41.3307264882312,280.186278405796,41.3307264882312,284.492799472267,-606.009804366294,99,0.9,0,"False","good"
6657,1109,16,204.95724316855,178.879056992942,54.1151273893671,178.879056992942,54.1151273893671,276.612364072422,-509.606548454731,0,0,0,"False","good"
6658,1109,18,248.936260522097,242.180649293324,45.9537203434368,242.180649293324,45.9537203434368,329.479467479385,-617.613837116146,79,0.7,0.2,"False","good"
6659,1109,20,271.501463993126,260.692044927032,51.5262019091729,260.692044927032,51.5262019091729,276.612364072422,-588.830610908627,0,0,0,"False","good"
